,book_title,book_nr,chapter_title,chapter_nr,word_count,rand_main,Nynaeve,mat,perrin_wolfbrother,egwene_amyrlin,loial_rand,siuan_moiraine,aviendha_aiel,elayne_queen,moiraine_lan,tuon_seanchan,puppeteers_main,min_viewings,black_tower,gawyn
685,A Memory of Light,14,32. A Yellow Flower-Spider,32,5680,0.0,0.0,0.16671806000749445,0.0,0.023517295419912248,0.0,0.0,0.0,0.03371888050959383,0.0,0.19094726708956014,0.0,0.056156629990208706,0.04319001586832375,0.08474523734629673
686,A Memory of Light,14,33. The Prince's Tabac,33,9450,0.0,0.0,0.014237776349247685,0.1336820005467044,0.0,0.0,0.0,0.14419742079745618,0.015176542928287538,0.0,0.0,0.09951358718003205,0.0,0.06615822281017991,0.022828623286651206
687,A Memory of Light,14,34. Drifting,34,3955,0.015043346109593627,0.0,0.0024232986160129502,0.06890042628183822,0.0,0.0006053716284464344,0.0,0.10959208215214976,0.016668480906469486,0.004630979548704398,0.0114681895034704,0.016875628072603188,0.0,0.05921256599056503,0.019972311508758805
688,A Memory of Light,14,35. A Practiced Grin,35,4125,0.0,0.0,0.08675177488821977,0.031171320003316284,0.0,0.0,0.0,0.058364885607162915,4.0985275352678736e-05,0.0022436763823360404,0.018934210804368183,0.14970064194648083,0.0,0.02195290560152821,0.01055815105770945
689,A Memory of Light,14,36. Unchangeable Things,36,4745,0.019730447971999812,0.03797055565123664,0.25422439334096686,0.02861508492158636,0.07484114848726514,0.005068535351954557,0.0,0.0,0.0,0.005579802524725767,0.0,0.0,0.0,0.038024838781527966,0.05165665228856414
690,A Memory of Light,14,37. The Last Battle,37,79691,0.03832010934625734,0.00373573265915205,0.08174932163297931,0.03139265676188884,0.0268296801139609,0.00782728188382066,0.0,0.0,0.03706488697187042,0.039841685402213334,0.026423434518627036,0.0,0.029169379037271678,0.30481145226871365,0.1462914113010976
691,A Memory of Light,14,a,38,1234,0.1040403256822808,0.0,0.03464457730763518,0.0,0.041056360871886036,0.035974015438837444,0.0,0.0,0.0,0.03196096162781066,0.0,0.0,0.0,0.016321946112557936,0.017504016087567683
692,A Memory of Light,14,39. Those Who Fight,39,3154,0.01341222478561626,0.0,0.20820237662027155,0.0,0.0,0.026640533207869004,0.0,0.0,0.025979992764255527,0.05848856193552007,0.0,0.0,0.0006260911981232634,0.06312994983585281,0.03323667474485586
693,A Memory of Light,14,40. Wolfbrother,40,3869,6.475287562355886e-05,0.0,0.04249652360483092,0.024655276649179242,0.0,0.0007285935352540703,0.0,0.06392691755150491,0.14560621730556647,0.017548332535055233,0.0,0.0094570365678367,0.0,0.13479955237398436,0.04773476001083801
694,A Memory of Light,14,41. A Smile,41,1989,0.0012512975643505864,0.010567130385832643,0.01615639348921771,0.0,0.0,0.0,0.0020809609293458106,0.0,0.0,0.0,0.0,0.0,0.002195120740421835,0.45868829642030384,0.0005610730857390833
695,A Memory of Light,14,42. Impossibilities,42,3451,0.0,0.0,0.0,0.0,0.0,0.004621170366499714,0.0,0.11989632753549799,0.007319477778135623,0.0,0.0,0.05741291712854958,0.0,0.231123838527485,0.010234327649949203
696,A Memory of Light,14,43. A Field of Glass,43,2996,0.010121323357503037,0.0,0.07876601609920893,0.0,0.0,0.012372088434148772,0.0,0.0459425611231812,0.015043978208299164,0.014875975425859587,0.01820522702468052,0.01155425738327658,0.015593197195726553,0.22484340415316595,0.031165599454427224
697,A Memory of Light,14,44. Two Craftsmen,44,4041,0.013413572324663375,0.0038496234091547413,0.04069337230832803,0.21969411655797785,0.0,0.0,0.0,0.0,0.0,0.014021223491608718,0.0,0.023473560527480963,0.0,0.018306861502049708,0.0027827283830794726
698,A Memory of Light,14,45. Tendrils of Mist,45,3046,0.005501571471230904,0.0,0.1584174481050022,0.08626361390030376,0.0,0.0009309506150506377,0.0,0.0019211212024040907,0.0,0.0,0.0,0.0,0.0,0.06270290456210907,0.017277229166179714
699,A Memory of Light,14,46. To Awaken,46,2851,0.015171449095704946,0.014807397181783503,0.053242367811796316,0.20718243600703462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0269733272513795,0.0014846082547901392
700,A Memory of Light,14,47. Watching the Flow Writhe,47,1646,0.045878624780918774,4.12615752654241e-05,0.0008064437278124368,0.10506987465418408,0.0,0.0,0.0,0.06405186745073961,0.0036068207655089476,0.0,0.0,0.015864489961726694,0.005946423058695783,0.0792439725687353,0.0005590520730850666
701,A Memory of Light,14,48. A Brilliant Lance,48,838,0.012859229045002344,0.004098253943019103,0.007643595700708526,0.0,0.0,0.005757550456979098,0.004724870285990079,0.053745685695519047,0.02369455108303749,0.015522913435095964,0.0,0.00415110928709697,0.03164322846005562,0.19100473579751484,0.006646517887834431
702,A Memory of Light,14,49. Light and Shadow,49,1680,0.0826434943225563,0.04930701885569642,0.0,0.15112175090695878,0.0,0.0,0.0,0.0,0.0,0.021186127384969458,0.0,0.0,0.0,0.006623905846813063,0.0
703,A Memory of Light,14,Epilogue: To See the Answer,Epilogue,6534,0.03245565449453061,0.08712945396793595,0.04789503096702177,0.10438818219246555,0.0,0.0707526370966991,0.0,0.04154865810502928,0.06898821994169296,0.027195100163644712,0.0,0.0337068766247877,0.06666435387135965,0.02802490079196902,0.015832070444091663
